pdf_report_date,airport,year_month,count
2024-02,LEX,2022-11,8
2024-02,LEX,2022-12,5
2024-02,LEX,2023-01,9
2024-02,LEX,2023-02,7
2024-02,LEX,2023-03,7
2024-02,LEX,2023-04,6
2024-02,LEX,2023-05,13
2024-02,LEX,2023-06,4
2024-02,LEX,2023-07,5
2024-02,LEX,2023-08,8
2024-02,LEX,2023-09,10
2024-02,LEX,2023-10,5
2024-02,LEX,2023-11,10
2024-02,LEX,2023-12,2
2024-02,LEX,2024-01,8
2019-02,LFT,2015-01,1
2019-02,LFT,2015-02,1
2019-02,LFT,2015-03,1
2019-02,LFT,2015-04,1
2019-02,LFT,2015-05,2
2019-02,LFT,2015-06,2
2019-02,LFT,2015-07,2
2019-02,LFT,2015-08,5
2019-02,LFT,2015-09,2
2019-02,LFT,2015-10,3
2019-02,LFT,2015-11,0
2019-02,LFT,2015-12,1
2019-12,LFT,2016-01,2
2019-12,LFT,2016-02,0
2019-12,LFT,2016-03,3
2019-12,LFT,2016-04,5
2019-12,LFT,2016-05,5
2019-12,LFT,2016-06,3
2019-12,LFT,2016-07,3
2019-12,LFT,2016-08,4
2019-12,LFT,2016-09,7
2019-12,LFT,2016-10,4
2019-12,LFT,2016-11,8
2019-12,LFT,2016-12,4
2019-12,LFT,2017-01,2
2019-12,LFT,2017-02,4
2019-12,LFT,2017-03,5
2019-12,LFT,2017-04,3
2019-12,LFT,2017-05,1
2019-12,LFT,2017-06,2
2019-12,LFT,2017-07,3
2019-12,LFT,2017-08,3
2019-12,LFT,2017-09,2
2019-12,LFT,2017-10,2
2019-12,LFT,2017-11,2
2019-12,LFT,2017-12,0
2021-06,LFT,2018-01,4
2021-06,LFT,2018-02,1
2021-06,LFT,2018-03,5
2021-06,LFT,2018-04,3
2021-06,LFT,2018-05,11
2021-06,LFT,2018-06,6
2021-06,LFT,2018-07,3
2021-06,LFT,2018-08,6
2021-06,LFT,2018-09,2
2021-06,LFT,2018-10,8
2021-06,LFT,2018-11,4
2021-06,LFT,2018-12,3
2022-05,LFT,2019-01,0
2022-05,LFT,2019-02,3
2022-05,LFT,2019-03,1
2022-05,LFT,2019-04,2
2022-05,LFT,2019-05,1
2022-05,LFT,2019-06,3
2022-05,LFT,2019-07,2
2022-05,LFT,2019-08,1
2022-05,LFT,2019-09,2
2022-05,LFT,2019-10,0
2022-05,LFT,2019-11,4
2022-05,LFT,2019-12,1
2023-05,LFT,2020-01,0
2023-05,LFT,2020-02,1
2023-05,LFT,2020-03,0
2023-05,LFT,2020-04,0
2023-05,LFT,2020-05,0
2023-05,LFT,2020-06,0
2023-05,LFT,2020-07,0
2023-05,LFT,2020-08,0
2023-05,LFT,2020-09,0
2023-05,LFT,2020-10,0
2023-05,LFT,2020-11,0
2023-05,LFT,2020-12,1
2023-05,LFT,2021-01,0
2023-05,LFT,2021-02,1
2023-05,LFT,2021-03,1
2023-05,LFT,2021-04,1
2023-05,LFT,2021-05,1
2023-05,LFT,2021-06,4
2023-05,LFT,2021-07,7
2023-05,LFT,2021-08,4
2023-08,LFT,2021-09,2
2024-02,LFT,2021-10,4
2024-02,LFT,2021-11,3
2024-02,LFT,2021-12,2
2024-02,LFT,2022-01,1
2024-02,LFT,2022-02,4
2024-02,LFT,2022-03,6
2024-02,LFT,2022-04,6
2024-02,LFT,2022-05,3
2024-02,LFT,2022-06,6
2024-02,LFT,2022-07,5
2024-02,LFT,2022-08,6
2024-02,LFT,2022-09,4
2024-02,LFT,2022-10,6
2024-02,LFT,2022-11,5
2024-02,LFT,2022-12,6
2024-02,LFT,2023-01,6
2024-02,LFT,2023-02,4
2024-02,LFT,2023-03,9
2024-02,LFT,2023-04,8
2024-02,LFT,2023-05,9
2024-02,LFT,2023-06,8
2024-02,LFT,2023-07,9
2024-02,LFT,2023-08,3
2024-02,LFT,2023-09,5
2024-02,LFT,2023-10,2
2024-02,LFT,2023-11,5
2024-02,LFT,2023-12,4
2024-02,LFT,2024-01,3
2019-02,LGA,2015-01,36
2019-02,LGA,2015-02,21
2019-02,LGA,2015-03,32
2019-02,LGA,2015-04,29
2019-02,LGA,2015-05,40
2019-02,LGA,2015-06,66
2019-02,LGA,2015-07,62
2019-02,LGA,2015-08,65
2019-02,LGA,2015-09,66
2019-02,LGA,2015-10,64
2019-02,LGA,2015-11,59
2019-02,LGA,2015-12,83
2019-12,LGA,2016-01,61
2019-12,LGA,2016-02,69
2019-12,LGA,2016-03,83
2019-12,LGA,2016-04,95
2019-12,LGA,2016-05,125
2019-12,LGA,2016-06,73
2019-12,LGA,2016-07,87
2019-12,LGA,2016-08,112
2019-12,LGA,2016-09,89
2019-12,LGA,2016-10,78
2019-12,LGA,2016-11,82
2019-12,LGA,2016-12,190
2019-12,LGA,2017-01,86
2019-12,LGA,2017-02,65
2019-12,LGA,2017-03,77
2019-12,LGA,2017-04,49
2019-12,LGA,2017-05,80
2019-12,LGA,2017-06,69
2019-12,LGA,2017-07,79
2019-12,LGA,2017-08,87
2019-12,LGA,2017-09,72
2019-12,LGA,2017-10,89
2019-12,LGA,2017-11,81
2019-12,LGA,2017-12,86
2021-06,LGA,2018-01,79
2021-06,LGA,2018-02,46
2021-06,LGA,2018-03,84
2021-06,LGA,2018-04,94
2021-06,LGA,2018-05,83
2021-06,LGA,2018-06,82
2021-06,LGA,2018-07,92
2021-06,LGA,2018-08,88
2021-06,LGA,2018-09,47
2021-06,LGA,2018-10,80
2021-06,LGA,2018-11,75
2021-06,LGA,2018-12,80
2022-05,LGA,2019-01,52
2022-05,LGA,2019-02,52
2022-05,LGA,2019-03,75
2022-05,LGA,2019-04,95
2022-05,LGA,2019-05,89
2022-05,LGA,2019-06,97
2022-05,LGA,2019-07,97
2022-05,LGA,2019-08,97
2022-05,LGA,2019-09,86
2022-05,LGA,2019-10,76
2022-05,LGA,2019-11,76
2022-05,LGA,2019-12,82
2023-05,LGA,2020-01,51
2023-05,LGA,2020-02,60
2023-05,LGA,2020-03,34
2023-05,LGA,2020-04,2
2023-05,LGA,2020-05,5
2023-05,LGA,2020-06,22
2023-05,LGA,2020-07,28
2023-05,LGA,2020-08,28
2023-05,LGA,2020-09,28
2023-05,LGA,2020-10,35
2023-05,LGA,2020-11,16
2023-05,LGA,2020-12,28
2023-05,LGA,2021-01,21
2023-05,LGA,2021-02,21
2023-05,LGA,2021-03,24
2023-05,LGA,2021-04,31
2023-05,LGA,2021-05,53
2023-05,LGA,2021-06,83
2023-05,LGA,2021-07,71
2023-05,LGA,2021-08,98
2023-08,LGA,2021-09,72
2024-02,LGA,2021-10,93
2024-02,LGA,2021-11,136
2024-02,LGA,2021-12,131
2024-02,LGA,2022-01,104
2024-02,LGA,2022-02,98
2024-02,LGA,2022-03,215
2024-02,LGA,2022-04,224
2024-02,LGA,2022-05,200
2024-02,LGA,2022-06,225
2024-02,LGA,2022-07,178
2024-02,LGA,2022-08,248
2024-02,LGA,2022-09,175
2024-02,LGA,2022-10,186
2024-02,LGA,2022-11,208
2024-02,LGA,2022-12,196
2024-02,LGA,2023-01,156
2024-02,LGA,2023-02,169
2024-02,LGA,2023-03,206
2024-02,LGA,2023-04,226
2024-02,LGA,2023-05,192
2024-02,LGA,2023-06,165
2024-02,LGA,2023-07,168
2024-02,LGA,2023-08,189
2024-02,LGA,2023-09,202
2024-02,LGA,2023-10,253
2024-02,LGA,2023-11,204
2024-02,LGA,2023-12,197
2024-02,LGA,2024-01,183
2019-02,LGB,2015-01,5
2019-02,LGB,2015-02,5
2019-02,LGB,2015-03,2
2019-02,LGB,2015-04,6
2019-02,LGB,2015-05,7
2019-02,LGB,2015-06,5
2019-02,LGB,2015-07,5
2019-02,LGB,2015-08,4
2019-02,LGB,2015-09,4
2019-02,LGB,2015-10,5
2019-02,LGB,2015-11,6
2019-02,LGB,2015-12,7
2019-12,LGB,2016-01,1
2019-12,LGB,2016-02,8
2019-12,LGB,2016-03,5
2019-12,LGB,2016-04,12
2019-12,LGB,2016-05,9
2019-12,LGB,2016-06,5
2019-12,LGB,2016-07,6
2019-12,LGB,2016-08,4
2019-12,LGB,2016-09,10
2019-12,LGB,2016-10,11
2019-12,LGB,2016-11,13
2019-12,LGB,2016-12,7
2019-12,LGB,2017-01,5
2019-12,LGB,2017-02,3
2019-12,LGB,2017-03,6
2019-12,LGB,2017-04,4
2019-12,LGB,2017-05,5
2019-12,LGB,2017-06,3
2019-12,LGB,2017-07,1
2019-12,LGB,2017-08,9
2019-12,LGB,2017-09,9
2019-12,LGB,2017-10,7
2019-12,LGB,2017-11,7
2019-12,LGB,2017-12,11
2021-06,LGB,2018-01,3
2021-06,LGB,2018-02,9
2021-06,LGB,2018-03,12
2021-06,LGB,2018-04,9
2021-06,LGB,2018-05,8
2021-06,LGB,2018-06,10
2021-06,LGB,2018-07,12
2021-06,LGB,2018-08,6
2021-06,LGB,2018-09,9
2021-06,LGB,2018-10,9
2021-06,LGB,2018-11,7
2021-06,LGB,2018-12,10
2022-05,LGB,2019-01,3
2022-05,LGB,2019-02,5
2022-05,LGB,2019-03,6
2022-05,LGB,2019-04,5
2022-05,LGB,2019-05,6
2022-05,LGB,2019-06,3
2022-05,LGB,2019-07,6
2022-05,LGB,2019-08,5
2022-05,LGB,2019-09,6
2022-05,LGB,2019-10,2
2022-05,LGB,2019-11,7
2022-05,LGB,2019-12,9
2023-05,LGB,2020-01,4
2023-05,LGB,2020-02,5
2023-05,LGB,2020-03,4
2023-05,LGB,2020-04,0
2023-05,LGB,2020-05,0
2023-05,LGB,2020-06,0
2023-05,LGB,2020-07,2
2023-05,LGB,2020-08,1
2023-05,LGB,2020-09,1
2023-05,LGB,2020-10,0
2023-05,LGB,2020-11,1
2023-05,LGB,2020-12,2
2023-05,LGB,2021-01,0
2023-05,LGB,2021-02,3
2023-05,LGB,2021-03,3
2023-05,LGB,2021-04,5
2023-05,LGB,2021-05,5
2023-05,LGB,2021-06,3
2023-05,LGB,2021-07,9
2023-05,LGB,2021-08,6
2023-08,LGB,2021-09,4
2024-02,LGB,2021-10,10
2024-02,LGB,2021-11,16
2024-02,LGB,2021-12,10
2024-02,LGB,2022-01,16
2024-02,LGB,2022-02,12
2024-02,LGB,2022-03,11
2024-02,LGB,2022-04,19
2024-02,LGB,2022-05,15
2024-02,LGB,2022-06,19
2024-02,LGB,2022-07,18
2024-02,LGB,2022-08,14
2024-02,LGB,2022-09,29
2024-02,LGB,2022-10,20
2024-02,LGB,2022-11,20
2024-02,LGB,2022-12,13
2024-02,LGB,2023-01,24
2024-02,LGB,2023-02,34
2024-02,LGB,2023-03,15
2024-02,LGB,2023-04,28
2024-02,LGB,2023-05,14
2024-02,LGB,2023-06,27
2024-02,LGB,2023-07,22
2024-02,LGB,2023-08,20
2024-02,LGB,2023-09,26
2024-02,LGB,2023-10,22
2024-02,LGB,2023-11,13
2024-02,LGB,2023-12,11
2024-02,LGB,2024-01,14
2019-02,LIH,2015-01,5
2019-02,LIH,2015-02,6
2019-02,LIH,2015-03,9
2019-02,LIH,2015-04,4
2019-02,LIH,2015-05,9
2019-02,LIH,2015-06,4
2019-02,LIH,2015-07,9
2019-02,LIH,2015-08,10
2019-02,LIH,2015-09,4
2019-02,LIH,2015-10,7
2019-02,LIH,2015-11,9
2019-02,LIH,2015-12,6
2019-12,LIH,2016-01,4
2019-12,LIH,2016-02,3
2019-12,LIH,2016-03,11
2019-12,LIH,2016-04,10
2019-12,LIH,2016-05,10
2019-12,LIH,2016-06,7
2019-12,LIH,2016-07,6
2019-12,LIH,2016-08,6
2019-12,LIH,2016-09,5
2019-12,LIH,2016-10,14
2019-12,LIH,2016-11,6
2019-12,LIH,2016-12,5
2019-12,LIH,2017-01,7
2019-12,LIH,2017-02,6
2019-12,LIH,2017-03,13
2019-12,LIH,2017-04,6
2019-12,LIH,2017-05,11
2019-12,LIH,2017-06,10
2019-12,LIH,2017-07,8
2019-12,LIH,2017-08,10
2019-12,LIH,2017-09,9
2019-12,LIH,2017-10,10
2019-12,LIH,2017-11,7
2019-12,LIH,2017-12,10
2021-06,LIH,2018-01,11
2021-06,LIH,2018-02,12
2021-06,LIH,2018-03,12
2021-06,LIH,2018-04,12
2021-06,LIH,2018-05,12
2021-06,LIH,2018-06,8
2021-06,LIH,2018-07,9
2021-06,LIH,2018-08,6
2021-06,LIH,2018-09,7
2021-06,LIH,2018-10,12
2021-06,LIH,2018-11,12
2021-06,LIH,2018-12,6
2022-05,LIH,2019-01,7
2022-05,LIH,2019-02,10
2022-05,LIH,2019-03,11
2022-05,LIH,2019-04,10
2022-05,LIH,2019-05,12
2022-05,LIH,2019-06,9
2022-05,LIH,2019-07,17
2022-05,LIH,2019-08,6
2022-05,LIH,2019-09,10
2022-05,LIH,2019-10,13
2022-05,LIH,2019-11,9
2022-05,LIH,2019-12,6
2023-05,LIH,2020-01,13
2023-05,LIH,2020-02,19
2023-05,LIH,2020-03,7
2023-05,LIH,2020-04,1
2023-05,LIH,2020-05,0
2023-05,LIH,2020-06,2
2023-05,LIH,2020-07,5
2023-05,LIH,2020-08,0
2023-05,LIH,2020-09,1
2023-05,LIH,2020-10,1
2023-05,LIH,2020-11,3
2023-05,LIH,2020-12,3
2023-05,LIH,2021-01,0
2023-05,LIH,2021-02,0
2023-05,LIH,2021-03,3
2023-05,LIH,2021-04,3
2023-05,LIH,2021-05,6
2023-05,LIH,2021-06,9
2023-05,LIH,2021-07,11
2023-05,LIH,2021-08,12
2023-08,LIH,2021-09,11
2024-02,LIH,2021-10,12
2024-02,LIH,2021-11,19
2024-02,LIH,2021-12,12
2024-02,LIH,2022-01,15
2024-02,LIH,2022-02,13
2024-02,LIH,2022-03,27
2024-02,LIH,2022-04,23
2024-02,LIH,2022-05,26
2024-02,LIH,2022-06,27
2024-02,LIH,2022-07,26
2024-02,LIH,2022-08,21
2024-02,LIH,2022-09,21
2024-02,LIH,2022-10,16
2024-02,LIH,2022-11,14
2024-02,LIH,2022-12,21
2024-02,LIH,2023-01,11
2024-02,LIH,2023-02,22
2024-02,LIH,2023-03,24
2024-02,LIH,2023-04,13
2024-02,LIH,2023-05,34
2024-02,LIH,2023-06,20
2024-02,LIH,2023-07,21
2024-02,LIH,2023-08,18
2024-02,LIH,2023-09,17
2024-02,LIH,2023-10,18
2024-02,LIH,2023-11,17
2024-02,LIH,2023-12,14
2024-02,LIH,2024-01,7
2019-02,LIT,2015-01,8
2019-02,LIT,2015-02,0
2019-02,LIT,2015-03,8
2019-02,LIT,2015-04,3
2019-02,LIT,2015-05,9
2019-02,LIT,2015-06,8
2019-02,LIT,2015-07,14
2019-02,LIT,2015-08,8
2019-02,LIT,2015-09,9
2019-02,LIT,2015-10,6
2019-02,LIT,2015-11,8
2019-02,LIT,2015-12,5
2019-12,LIT,2016-01,12
2019-12,LIT,2016-02,3
2019-12,LIT,2016-03,6
2019-12,LIT,2016-04,5
2019-12,LIT,2016-05,7
2019-12,LIT,2016-06,5
2019-12,LIT,2016-07,10
2019-12,LIT,2016-08,6
2019-12,LIT,2016-09,5
2019-12,LIT,2016-10,3
2019-12,LIT,2016-11,9
2019-12,LIT,2016-12,7
2019-12,LIT,2017-01,6
2019-12,LIT,2017-02,4
2019-12,LIT,2017-03,10
2019-12,LIT,2017-04,2
2019-12,LIT,2017-05,9
2019-12,LIT,2017-06,5
2019-12,LIT,2017-07,5
2019-12,LIT,2017-08,11
2019-12,LIT,2017-09,5
2019-12,LIT,2017-10,8
2019-12,LIT,2017-11,4
2019-12,LIT,2017-12,10
2021-06,LIT,2018-01,9
2021-06,LIT,2018-02,7
2021-06,LIT,2018-03,0
2021-06,LIT,2018-04,5
2021-06,LIT,2018-05,2
2021-06,LIT,2018-06,6
2021-06,LIT,2018-07,9
2021-06,LIT,2018-08,6
2021-06,LIT,2018-09,10
2021-06,LIT,2018-10,8
2021-06,LIT,2018-11,7
2021-06,LIT,2018-12,8
2022-05,LIT,2019-01,6
2022-05,LIT,2019-02,3
2022-05,LIT,2019-03,6
2022-05,LIT,2019-04,3
2022-05,LIT,2019-05,6
2022-05,LIT,2019-06,6
2022-05,LIT,2019-07,8
2022-05,LIT,2019-08,5
2022-05,LIT,2019-09,8
2022-05,LIT,2019-10,7
2022-05,LIT,2019-11,3
2022-05,LIT,2019-12,5
2023-05,LIT,2020-01,5
2023-05,LIT,2020-02,5
2023-05,LIT,2020-03,8
2023-05,LIT,2020-04,1
2023-05,LIT,2020-05,0
2023-05,LIT,2020-06,1
2023-05,LIT,2020-07,5
2023-05,LIT,2020-08,2
2023-05,LIT,2020-09,3
2023-05,LIT,2020-10,6
2023-05,LIT,2020-11,2
2023-05,LIT,2020-12,5
2023-05,LIT,2021-01,1
2023-05,LIT,2021-02,3
2023-05,LIT,2021-03,7
2023-05,LIT,2021-04,5
2023-05,LIT,2021-05,3
2023-05,LIT,2021-06,12
2023-05,LIT,2021-07,1
2023-05,LIT,2021-08,7
2023-08,LIT,2021-09,11
2024-02,LIT,2021-10,10
2024-02,LIT,2021-11,10
2024-02,LIT,2021-12,17
2024-02,LIT,2022-01,16
2024-02,LIT,2022-02,11
2024-02,LIT,2022-03,9
2024-02,LIT,2022-04,12
2024-02,LIT,2022-05,21
2024-02,LIT,2022-06,25
2024-02,LIT,2022-07,21
2024-02,LIT,2022-08,19
2024-02,LIT,2022-09,31
2024-02,LIT,2022-10,23
2024-02,LIT,2022-11,29
2024-02,LIT,2022-12,15
2024-02,LIT,2023-01,17
2024-02,LIT,2023-02,6
2024-02,LIT,2023-03,22
2024-02,LIT,2023-04,14
2024-02,LIT,2023-05,15
2024-02,LIT,2023-06,13
2024-02,LIT,2023-07,11
2024-02,LIT,2023-08,15
2024-02,LIT,2023-09,8
2024-02,LIT,2023-10,10
2024-02,LIT,2023-11,16
2024-02,LIT,2023-12,12
2024-02,LIT,2024-01,12
2019-02,LNK,2015-01,2
2019-02,LNK,2015-02,3
2019-02,LNK,2015-03,2
2019-02,LNK,2015-04,5
2019-02,LNK,2015-05,5
2019-02,LNK,2015-06,3
2019-02,LNK,2015-07,9
2019-02,LNK,2015-08,1
2019-02,LNK,2015-09,5
2019-02,LNK,2015-10,4
2019-02,LNK,2015-11,3
2019-02,LNK,2015-12,3
2019-12,LNK,2016-01,0
2019-12,LNK,2016-02,2
2019-12,LNK,2016-03,1
2019-12,LNK,2016-04,1
2019-12,LNK,2016-05,5
2019-12,LNK,2016-06,2
2019-12,LNK,2016-07,6
2019-12,LNK,2016-08,5
2019-12,LNK,2016-09,4
2019-12,LNK,2016-10,4
2019-12,LNK,2016-11,3
2019-12,LNK,2016-12,2
2019-12,LNK,2017-01,0
2019-12,LNK,2017-02,3
2019-12,LNK,2017-03,1
2019-12,LNK,2017-04,2
2019-12,LNK,2017-05,1
2019-12,LNK,2017-06,3
2019-12,LNK,2017-07,4
2019-12,LNK,2017-08,2
2019-12,LNK,2017-09,5
2019-12,LNK,2017-10,1
2019-12,LNK,2017-11,5
2019-12,LNK,2017-12,1
2021-06,LNK,2018-01,1
2021-06,LNK,2018-02,1
2021-06,LNK,2018-03,2
2021-06,LNK,2018-04,3
2021-06,LNK,2018-05,0
2021-06,LNK,2018-06,1
2021-06,LNK,2018-07,0
2021-06,LNK,2018-08,2
2021-06,LNK,2018-09,0
2021-06,LNK,2018-10,0
2021-06,LNK,2018-11,1
2021-06,LNK,2018-12,2
2022-05,LNK,2019-01,2
2022-05,LNK,2019-02,1
2022-05,LNK,2019-03,1
2022-05,LNK,2019-04,1
2022-05,LNK,2019-05,1
2022-05,LNK,2019-06,1
2022-05,LNK,2019-07,0
2022-05,LNK,2019-08,2
2022-05,LNK,2019-09,0
2022-05,LNK,2019-10,0
2022-05,LNK,2019-11,1
2022-05,LNK,2019-12,1
2023-05,LNK,2020-01,0
2023-05,LNK,2020-02,1
2023-05,LNK,2020-03,0
2023-05,LNK,2020-04,0
2023-05,LNK,2020-05,0
2023-05,LNK,2020-06,0
2023-05,LNK,2020-07,2
2023-05,LNK,2020-08,0
2023-05,LNK,2020-09,0
2023-05,LNK,2020-10,0
2023-05,LNK,2020-11,0
2023-05,LNK,2020-12,0
2023-05,LNK,2021-01,0
2023-05,LNK,2021-02,0
2023-05,LNK,2021-03,0
2023-05,LNK,2021-04,1
2023-05,LNK,2021-05,0
2023-05,LNK,2021-06,1
2023-05,LNK,2021-07,0
2023-05,LNK,2021-08,0
2023-08,LNK,2021-09,2
2024-02,LNK,2021-10,3
2024-02,LNK,2021-11,1
2024-02,LNK,2021-12,1
2024-02,LNK,2022-01,2
2024-02,LNK,2022-02,0
2024-02,LNK,2022-03,0
2024-02,LNK,2022-04,2
2024-02,LNK,2022-05,3
2024-02,LNK,2022-06,0
2024-02,LNK,2022-07,0
2024-02,LNK,2022-08,4
2024-02,LNK,2022-09,6
2024-02,LNK,2022-10,3
2024-02,LNK,2022-11,4
2024-02,LNK,2022-12,6
2024-02,LNK,2023-01,2
2024-02,LNK,2023-02,1
2024-02,LNK,2023-03,3
2024-02,LNK,2023-04,3
2024-02,LNK,2023-05,5
2024-02,LNK,2023-06,1
2024-02,LNK,2023-07,2
2024-02,LNK,2023-08,2
2024-02,LNK,2023-09,3
2024-02,LNK,2023-10,1
2024-02,LNK,2023-11,4
2024-02,LNK,2023-12,2
2024-02,LNK,2024-01,1
2019-02,LNS,2015-10,0
2019-02,LNS,2015-11,0
2019-02,LNS,2015-12,0
2019-12,LNS,2016-01,0
2019-12,LNS,2016-02,0
2019-12,LNS,2016-03,0
2019-12,LNS,2016-04,0
2019-12,LNS,2016-05,0
2019-12,LNS,2016-06,0
2019-12,LNS,2016-07,0
2019-12,LNS,2016-08,1
2019-12,LNS,2016-09,0
2019-12,LNS,2016-10,0
2019-12,LNS,2016-11,0
2019-12,LNS,2016-12,1
2019-12,LNS,2017-01,0
2019-12,LNS,2017-02,0
2019-12,LNS,2017-03,0
2019-12,LNS,2017-04,0
2019-12,LNS,2017-05,0
2019-12,LNS,2017-06,0
2019-12,LNS,2017-07,0
2019-12,LNS,2017-08,0
2019-12,LNS,2017-09,0
2021-06,LNS,2018-10,0
2021-06,LNS,2018-11,0
2021-06,LNS,2018-12,0
2022-05,LNS,2019-01,0
2022-05,LNS,2019-02,0
2022-05,LNS,2019-03,0
2022-05,LNS,2019-04,0
2022-05,LNS,2019-05,1
2022-05,LNS,2019-06,0
2022-05,LNS,2019-07,0
2022-05,LNS,2019-08,1
2022-05,LNS,2019-09,0
2023-05,LNS,2020-10,1
2023-05,LNS,2020-11,0
2023-05,LNS,2020-12,0
2023-05,LNS,2021-01,0
2023-05,LNS,2021-02,0
2023-05,LNS,2021-03,0
2023-05,LNS,2021-04,0
2023-05,LNS,2021-05,0
2023-05,LNS,2021-06,1
2023-05,LNS,2021-07,0
2023-05,LNS,2021-08,0
2019-02,LNY,2015-01,0
2019-02,LNY,2015-02,0
2019-02,LNY,2015-03,0
2019-02,LNY,2015-04,0
2019-02,LNY,2015-05,0
2019-02,LNY,2015-06,0
2019-02,LNY,2015-07,0
2019-02,LNY,2015-08,1
2019-02,LNY,2015-09,1
2019-02,LNY,2015-10,0
2019-02,LNY,2015-11,1
2019-02,LNY,2015-12,0
2019-12,LNY,2016-01,0
2019-12,LNY,2016-02,1
2019-12,LNY,2016-03,1
2019-12,LNY,2016-04,1
2019-12,LNY,2016-05,0
2019-12,LNY,2016-06,0
2019-12,LNY,2016-07,1
2019-12,LNY,2016-08,1
2019-12,LNY,2016-09,0
2019-12,LNY,2016-10,2
2019-12,LNY,2016-11,0
2019-12,LNY,2016-12,0
2019-12,LNY,2017-01,0
2019-12,LNY,2017-02,0
2019-12,LNY,2017-03,0
2019-12,LNY,2017-04,0
2019-12,LNY,2017-05,1
2019-12,LNY,2017-06,0
2019-12,LNY,2017-07,0
2019-12,LNY,2017-08,0
2019-12,LNY,2017-09,0
2019-12,LNY,2017-10,1
2019-12,LNY,2017-11,1
2019-12,LNY,2017-12,0
2021-06,LNY,2018-01,1
2021-06,LNY,2018-02,0
2021-06,LNY,2018-03,1
2021-06,LNY,2018-04,1
2021-06,LNY,2018-05,1
2021-06,LNY,2018-06,0
2021-06,LNY,2018-07,0
2021-06,LNY,2018-08,1
2021-06,LNY,2018-09,0
2021-06,LNY,2018-10,0
2021-06,LNY,2018-11,0
2021-06,LNY,2018-12,0
2022-05,LNY,2019-01,0
2022-05,LNY,2019-02,1
2022-05,LNY,2019-03,0
2022-05,LNY,2019-04,1
2022-05,LNY,2019-05,0
2022-05,LNY,2019-06,1
2022-05,LNY,2019-07,0
2022-05,LNY,2019-08,0
2022-05,LNY,2019-09,0
2022-05,LNY,2019-10,1
2022-05,LNY,2019-11,0
2022-05,LNY,2019-12,0
2023-05,LNY,2020-10,0
2023-05,LNY,2020-11,0
2023-05,LNY,2020-12,0
2023-05,LNY,2021-01,0
2023-05,LNY,2021-02,0
2023-05,LNY,2021-03,1
2023-05,LNY,2021-04,0
2023-05,LNY,2021-05,0
2023-05,LNY,2021-06,0
2023-05,LNY,2021-07,0
2023-05,LNY,2021-08,0
2024-02,LNY,2021-10,0
2024-02,LNY,2021-11,0
2024-02,LNY,2021-12,0
2024-02,LNY,2022-01,0
2024-02,LNY,2022-02,1
2024-02,LNY,2022-03,0
2024-02,LNY,2022-04,0
2024-02,LNY,2022-05,0
2024-02,LNY,2022-06,1
2024-02,LNY,2022-07,0
2024-02,LNY,2022-08,0
2024-02,LNY,2022-09,0
2019-02,LRD,2015-01,1
2019-02,LRD,2015-02,2
2019-02,LRD,2015-03,0
2019-02,LRD,2015-04,0
2019-02,LRD,2015-05,2
2019-02,LRD,2015-06,0
2019-02,LRD,2015-07,2
2019-02,LRD,2015-08,0
2019-02,LRD,2015-09,0
2019-02,LRD,2015-10,1
2019-02,LRD,2015-11,4
2019-02,LRD,2015-12,0
2019-12,LRD,2016-01,1
2019-12,LRD,2016-02,0
2019-12,LRD,2016-03,1
2019-12,LRD,2016-04,0
2019-12,LRD,2016-05,0
2019-12,LRD,2016-06,1
2019-12,LRD,2016-07,4
2019-12,LRD,2016-08,0
2019-12,LRD,2016-09,0
2019-12,LRD,2017-10,2
2019-12,LRD,2017-11,0
2019-12,LRD,2017-12,0
2021-06,LRD,2018-01,0
2021-06,LRD,2018-02,0
2021-06,LRD,2018-03,3
2021-06,LRD,2018-04,0
2021-06,LRD,2018-05,0
2021-06,LRD,2018-06,0
2021-06,LRD,2018-07,0
2021-06,LRD,2018-08,0
2021-06,LRD,2018-09,0
2021-06,LRD,2018-10,1
2021-06,LRD,2018-11,0
2021-06,LRD,2018-12,0
2022-05,LRD,2019-01,0
2022-05,LRD,2019-02,0
2022-05,LRD,2019-03,0
2022-05,LRD,2019-04,0
2022-05,LRD,2019-05,1
2022-05,LRD,2019-06,1
2022-05,LRD,2019-07,0
2022-05,LRD,2019-08,0
2022-05,LRD,2019-09,2
2022-05,LRD,2019-10,2
2022-05,LRD,2019-11,0
2022-05,LRD,2019-12,0
2023-05,LRD,2020-01,1
2023-05,LRD,2020-02,0
2023-05,LRD,2020-03,0
2023-05,LRD,2020-04,0
2023-05,LRD,2020-05,0
2023-05,LRD,2020-06,0
2023-05,LRD,2020-07,0
2023-05,LRD,2020-08,0
2023-05,LRD,2020-09,1
2023-05,LRD,2020-10,0
2023-05,LRD,2020-11,0
2023-05,LRD,2020-12,0
2023-05,LRD,2021-01,0
2023-05,LRD,2021-02,0
2023-05,LRD,2021-03,0
2023-05,LRD,2021-04,0
2023-05,LRD,2021-05,0
2023-05,LRD,2021-06,0
2023-05,LRD,2021-07,1
2023-05,LRD,2021-08,0
2024-02,LRD,2021-10,0
2024-02,LRD,2021-11,3
2024-02,LRD,2021-12,1
2024-02,LRD,2022-01,0
2024-02,LRD,2022-02,0
2024-02,LRD,2022-03,1
